"Objective_function","Main_InitAge_4","Main_InitAge_3","Main_InitAge_2","Main_InitAge_1","Main_RecrDev_1992","Main_RecrDev_1993","Main_RecrDev_1994","Main_RecrDev_1995","Main_RecrDev_1996","Main_RecrDev_1997","Main_RecrDev_1998","Main_RecrDev_1999","Main_RecrDev_2000","Main_RecrDev_2001","Main_RecrDev_2002","Main_RecrDev_2003","Main_RecrDev_2004","Main_RecrDev_2005","Main_RecrDev_2006","Main_RecrDev_2007","Main_RecrDev_2008","Main_RecrDev_2009","Main_RecrDev_2010","Main_RecrDev_2011","Main_RecrDev_2012","Main_RecrDev_2013","Main_RecrDev_2014","Main_RecrDev_2015","Main_RecrDev_2016","Main_RecrDev_2017","Main_RecrDev_2018","Main_RecrDev_2019","Main_RecrDev_2020","SSB_Virgin","SSB_Initial","SSB_1992","SSB_1993","SSB_1994","SSB_1995","SSB_1996","SSB_1997","SSB_1998","SSB_1999","SSB_2000","SSB_2001","SSB_2002","SSB_2003","SSB_2004","SSB_2005","SSB_2006","SSB_2007","SSB_2008","SSB_2009","SSB_2010","SSB_2011","SSB_2012","SSB_2013","SSB_2014","SSB_2015","SSB_2016","SSB_2017","SSB_2018","SSB_2019","SSB_2020","SSB_2021","SSB_2022","SSB_2023","SSB_2024","SSB_2025","SSB_2026","SSB_2027","SSB_2028","SSB_2029","SSB_2030","SSB_2031","SSB_unfished","SSB_Btgt","SSB_SPR","SSB_MSY"
339.418,-0.212353,0.7197,1.36025,1.35476,1.41236,1.46351,1.22335,0.633391,0.569506,0.144846,-0.205322,-0.882914,-1.11569,-0.819181,-0.753641,-0.843904,-0.351641,-0.360862,-0.428381,-0.588547,-0.852557,-0.565445,-0.709428,-0.42314,0.0261385,-0.221375,0.0460274,-0.0685716,0.161101,0.294854,-0.379742,0.0297707,0.343113,611653,611653,653483,907213,1194890,1419070,1596900,1625190,1447160,1222270,974566,729904,492724,302659,180423,135571,121838,139056,166233,175354,171668,153703,151267,155255,171605,238102,285415,329917,364904,404999,452960,431284,415528,355172,369748,383768,390682,397344,404337,409913,413868,416382,611653,244661,242224,132426
336.072,0.0771814,0.523973,1.05984,1.3681,1.47083,1.31864,1.19227,0.613427,0.291383,0.254574,-0.0478075,-0.690067,-1.19576,-0.775806,-0.632928,-0.539377,-0.45987,-0.389262,-0.621263,-0.771856,-0.947311,-0.530998,-0.583818,-0.386993,-0.203111,0.025237,0.266655,0.283571,0.161936,0.330381,0.359487,0.189762,-1.01102,624699,624699,663313,805631,1081420,1376240,1540830,1555850,1394250,1148290,916464,713651,501918,314422,190999,153169,157057,170336,187881,185949,170898,148860,152280,167333,188179,235738,299986,387538,471145,515884,548852,575926,577079,345757,197472,148086,108440,72150.3,43334,25233.3,15584.4,10552.9,624699,249880,258058,148111
330.485,0.245328,0.482139,1.0623,1.36677,1.26452,1.26133,1.29999,0.354956,0.304604,0.163598,-0.2516,-0.823835,-1.21745,-1.16984,-0.878831,-0.819365,-0.436615,-0.531572,-0.716138,-0.998535,-1.11293,-0.535568,-0.523692,-0.254385,-0.0432434,-0.10668,0.198994,0.263121,0.486847,0.257135,0.629596,0.0542591,0.724776,689791,689791,753087,905675,1206740,1444700,1580260,1663090,1488130,1215490,970831,742461,513880,322706,185324,134202,128944,150425,169628,164009,144426,121462,133102,160109,194482,259968,318837,398005,488645,592021,641565,700688,698051,584072,618392,658801,685083,715129,752144,785848,811458,829160,689791,275917,279465,157339
333.158,0.392395,0.618059,1.11541,1.42215,1.25811,1.2453,1.22882,0.692317,0.39511,0.211665,-0.176037,-0.675841,-1.0205,-0.910801,-0.724098,-0.6751,-0.418961,-0.395081,-0.448278,-0.746104,-0.944335,-0.814305,-0.525462,-0.16893,-0.201282,0.145318,0.251799,0.147663,0.392303,0.351873,-0.600058,-0.903114,0.479991,605976,605976,710256,852869,1124200,1317620,1407450,1439010,1323270,1115830,892066,678469,468280,294640,173496,130046,126194,141488,162070,169444,159541,136773,125313,139308,179863,230798,297165,378709,436667,497007,538294,478576,384421,317192,386708,440057,463775,479825,495427,508580,518768,525959,605976,242390,242500,134632
331.113,0.331611,0.675836,1.21251,1.57952,1.38222,1.20343,1.27496,0.673464,0.715524,0.0982349,-0.163362,-0.36266,-1.04231,-1.21714,-0.793691,-0.756346,-0.277763,-0.372236,-0.388815,-0.68679,-0.729166,-0.664983,-0.444053,-0.436556,-0.377238,-0.238897,0.175553,-0.0640557,-0.0531488,-0.249208,-0.389801,0.241234,0.144137,580796,580796,681293,851621,1182550,1416060,1468370,1466140,1330650,1158390,931502,695374,492142,317412,176500,122113,116184,142709,167134,172721,164225,150356,146907,162495,181333,211397,245953,314808,364455,387016,380533,352105,383538,346080,337230,332725,330692,328771,326279,323773,321765,320411,580796,232318,246696,146428
340.285,0.0441691,0.351376,1.29179,1.23052,1.40534,1.32437,0.997997,0.806316,0.70994,0.11699,-0.145426,-0.593733,-0.976045,-1.05371,-0.776238,-0.60248,-0.233091,-0.347904,-0.775992,-0.990621,-0.763859,-0.875591,-0.512287,-0.398721,-0.0579874,-0.00290214,0.218677,0.138624,0.414851,0.0220598,-0.323595,0.574583,-0.217406,634868,634868,644445,854856,1117700,1357210,1518750,1492920,1363240,1221530,998881,757831,532329,345343,205397,148612,142720,171714,199683,187123,157467,140311,132719,146112,172982,233071,297026,372389,434465,504831,517719,466587,509068,387333,294424,245765,226076,209924,192798,177892,166494,158853,634868,253947,250841,145853
324.742,0.166482,0.52558,1.07855,1.049,1.31527,1.3678,1.14762,0.713073,0.481869,-0.00644052,-0.107789,-0.660439,-1.11013,-1.03014,-0.602256,-0.537755,-0.32414,-0.428869,-0.613753,-0.72268,-0.916524,-0.588534,-0.658976,-0.30982,-0.229714,-0.116455,0.20312,0.190988,0.550643,0.0851804,0.421298,-0.0665,-0.26556,623940,623940,675973,815930,983373,1182040,1381260,1441100,1328240,1141220,900800,681047,476058,299659,171984,130526,131475,151198,170060,167053,154877,134961,133644,142603,168106,216074,263129,331789,397172,482951,505272,514744,496935,321157,242412,215475,201265,187080,171306,157671,147555,141095,623940,249576,229204,153352
330.48,0.194071,0.704122,1.10968,1.2479,1.26472,1.49986,1.25411,0.652711,0.516808,0.113134,-0.174651,-0.533809,-1.01936,-0.622485,-0.832727,-0.603035,-0.376126,-0.444549,-0.592852,-0.901286,-1.07314,-0.716385,-0.476492,-0.297695,-0.144333,-0.0545111,0.138628,0.358671,0.268767,-0.188726,-0.374763,-0.86425,0.967992,597792,597792,683579,834068,1041170,1218960,1425120,1510910,1370900,1158180,917617,688044,479925,306482,193237,145888,137363,153430,170484,167545,148210,121005,115747,136034,166326,215034,266147,330919,418457,482943,469371,410612,346237,386723,564729,673375,724330,772048,825784,871583,905581,929604,597792,239117,241180,135231
331.996,0.530055,0.825658,1.192,1.38677,1.34288,1.20774,1.23997,0.461221,0.521883,0.067319,-0.150671,-0.85449,-1.08692,-0.984407,-0.604736,-0.757248,-0.3334,-0.455017,-0.456973,-0.851129,-1.01456,-0.658987,-0.586608,-0.264355,-0.24288,-0.0744729,0.33622,0.0471859,0.352997,0.16887,-0.820228,0.809926,-0.293625,648418,648418,834461,1020460,1284480,1492760,1572470,1586460,1412580,1189790,950791,722091,496930,311160,183914,145064,140135,160168,181792,187957,173447,145933,141800,156820,190081,239114,291364,384912,447059,505281,531046,462539,538630,437543,320498,251529,220891,200005,180869,164879,152669,144253,648418,259367,256322,139880
331.031,0.0320961,0.404205,1.22022,1.54262,1.14695,1.09427,0.943221,0.511969,0.399084,0.131308,-0.556713,-0.96897,-1.26079,-0.801534,-0.783035,-0.760702,-0.504311,-0.610966,-0.631695,-0.86444,-1.00418,-0.697105,-0.560278,-0.254048,0.0124429,0.248844,0.587392,0.48284,0.862065,0.405365,0.090026,0.539544,-0.395701,689129,689129,705462,918192,1327250,1535690,1557310,1488750,1317440,1122700,913717,679954,450951,273762,166759,135367,135472,149965,161542,161057,150731,132152,132835,152907,191148,265547,365019,513984,641855,791561,834632,768952,771104,489771,319673,245617,215453,189632,166718,148966,136048,127587,689129,275651,275462,152560
332.675,0.0330118,0.719275,1.31904,1.49723,1.08254,1.35874,1.28608,0.800972,0.650072,0.279859,-0.379842,-0.542065,-1.14793,-0.893377,-0.675108,-0.496068,-0.191007,-0.31976,-0.546985,-0.783683,-0.976012,-0.78215,-0.587021,-0.403525,-0.190901,0.0376065,0.348097,0.432626,0.408922,0.224111,0.0252621,-0.529566,-1.05843,576665,576665,642496,859541,1168630,1290670,1369700,1425950,1329690,1159920,944731,699861,475814,295660,169383,127892,134702,166475,189920,184702,165402,138715,126700,136028,157861,203643,263523,354483,456805,533522,551617,517815,447125,239712,145299,135341,103895,70952.9,43129,25353.5,15837.5,10775.2,576665,230666,238456,137264
336.307,0.517823,0.810359,1.4422,1.43923,1.20354,1.25616,1.2902,0.545123,0.603657,0.145368,-0.29376,-0.647314,-1.13812,-0.780118,-0.903993,-0.880631,-0.346243,-0.677146,-0.482342,-0.832961,-0.966051,-0.545208,-0.517177,-0.310117,-0.0809924,-0.0351295,0.146429,0.439918,0.600528,-0.0287848,-0.351256,-0.686578,0.0633825,602470,602470,771894,1029710,1319800,1440550,1481150,1506460,1354360,1152470,926673,689429,470440,292456,174208,130001,121005,143611,153847,152616,143269,124675,130776,151142,177174,232344,291451,362866,475349,609625,625465,543953,450314,301344,297534,312257,317295,313980,306038,297450,290875,286904,602470,240988,269723,167897
336.701,0.18048,0.777858,1.27127,1.35773,1.47526,1.35071,1.27004,0.405176,0.67726,0.269463,-0.327606,-0.764805,-1.46813,-0.890417,-0.703073,-0.883961,-0.294535,-0.502847,-0.654068,-1.12756,-0.970342,-0.720449,-0.362001,-0.3703,-0.0809751,-0.355536,0.097267,-0.113076,0.234625,0.0504409,0.0735162,0.107233,0.991352,592024,592024,691021,895358,1149910,1389630,1527740,1547150,1352540,1145900,939026,702339,471125,279545,154813,126444,129397,153897,169659,160803,135862,115640,118791,146758,172006,220073,254899,316676,373804,450581,504313,526519,548124,586053,729751,820346,871022,927384,994246,1052640,1095000,1121300,592024,236810,291321,194448
333.982,0.114729,0.750287,1.22543,1.42862,1.49725,1.5243,1.15878,0.609452,0.747319,0.155894,-0.571065,-0.54313,-1.35562,-0.777591,-0.774276,-0.513649,-0.333446,-0.489989,-0.393378,-0.862889,-1.05144,-0.667476,-0.627515,-0.403223,-0.21193,-0.365332,0.123931,0.101166,0.294288,0.24908,-0.421388,-0.449617,0.832443,595761,595761,679908,872429,1155540,1424640,1630470,1630130,1425550,1227900,992803,717996,483102,296395,172690,126024,118540,133618,148624,156986,144484,116103,109154,119518,141452,187544,218595,271570,326766,380110,412952,376841,328385,339326,453828,526545,561022,592820,628688,659089,681514,697517,595761,238304,209220,151985
338.591,0.305532,0.419723,1.05205,1.29843,1.24013,1.28274,0.98219,0.751899,0.227037,0.331238,-0.416949,-0.407529,-1.32244,-0.907651,-0.800958,-0.770096,-0.356699,-0.50932,-0.396954,-0.791706,-1.08209,-0.442506,-0.492517,-0.266403,-0.112377,0.0253882,0.467385,0.365266,0.720307,0.605954,0.0619919,-0.864353,-0.196723,630052,630052,688264,813587,1060220,1261820,1396810,1388660,1271680,1072800,873319,663504,467611,296469,171584,127819,121890,143236,161706,169933,161233,134742,142848,167412,197057,251549,315010,426334,526484,644167,722905,683772,561703,303887,250953,245049,240616,229364,214287,200836,191107,185100,630052,252021,253647,141848
328.854,0.507058,0.601953,1.21588,1.39616,1.48116,1.28636,1.05656,0.782876,0.471845,0.201124,-0.235564,-0.753612,-0.848126,-0.922263,-0.776592,-0.875123,-0.385718,-0.313174,-0.396686,-0.876671,-0.984007,-0.548003,-0.268394,-0.32257,-0.0815484,-0.0820586,0.134043,0.0784972,0.252649,0.110747,0.0882772,0.123501,-1.11858,589399,589399,710830,870732,1131110,1383050,1498610,1449510,1306230,1115100,892030,669348,452940,286103,169368,128043,121647,140400,168068,177535,160986,135253,140230,176662,206361,255173,307282,372883,430504,488271,515704,512838,509395,305416,174122,137258,97765.8,59516.2,29341.2,13840.5,6352.75,2683.45,589399,235759,265110,166027
336.186,0.331792,0.519715,1.07991,1.32316,1.43186,1.30965,0.91183,0.610005,0.466716,0.0718825,-0.0191543,-0.840055,-0.997277,-0.803371,-0.743165,-0.846551,-0.308513,-0.480136,-0.373042,-1.02023,-0.918895,-0.47226,-0.501871,-0.104011,0.0160697,-0.0309264,0.366376,0.033633,0.431436,0.0600231,-0.371381,-0.545473,0.41225,652595,652595,734693,877721,1140710,1418910,1581670,1523630,1338850,1142760,916873,712522,499776,318167,198701,150639,130808,147459,170444,182947,164889,138036,145531,167471,211215,282137,337060,415436,454563,497058,500816,442524,379748,301428,350399,384629,398851,411439,423860,433862,441304,446259,652595,261038,238772,160274
330.167,0.102215,0.605216,1.07578,1.19432,1.19561,0.97491,0.975546,0.532254,0.442118,0.0239273,-0.352106,-0.680259,-1.02566,-1.06635,-0.487106,-0.436953,-0.300388,-0.45526,-0.506068,-0.844126,-0.747379,-0.59091,-0.539858,-0.245603,-0.0662166,-0.0423081,0.379787,0.387626,0.665509,0.126399,-0.118847,-0.388689,0.212871,739791,739791,806769,990026,1241050,1441400,1498300,1472400,1342520,1171940,956699,727784,513533,339103,209706,173616,185497,212092,231279,232388,212797,191182,189986,203437,239297,307662,369697,466818,563328,669181,678672,607903,532527,376922,378511,392000,399022,406046,412551,417301,420460,422365,739791,295917,270245,181241
329.316,0.442311,0.642748,1.12406,1.3427,1.45817,1.04274,1.09031,0.578601,0.406947,-0.0701187,-0.340344,-0.985259,-1.3038,-1.10801,-0.853338,-0.882951,-0.611209,-0.677611,-0.50345,-0.777014,-0.920068,-0.496448,-0.348178,-0.254031,0.0572414,0.128566,0.34198,0.505702,0.593076,0.175654,-0.34748,-0.507082,1.05559,731352,731352,874228,1057420,1354980,1665050,1741120,1688910,1518130,1288500,1018690,760939,518621,321762,188450,145487,142884,154190,164207,173483,172217,157408,170845,209896,252111,332578,426015,538680,671140,791915,798855,695256,589485,589039,812943,946248,1018010,1101190,1191750,1265430,1318490,1355100,731352,292541,310939,185168
332.222,0.0662227,0.582131,1.2262,1.31495,1.22727,1.31726,1.22217,0.678543,0.485473,0.130723,-0.178706,-0.501044,-0.732383,-0.865485,-0.57305,-0.785072,-0.397011,-0.804069,-0.639476,-1.00067,-0.820478,-0.687144,-0.341318,-0.199929,-0.00332888,-0.0757419,0.241182,0.269922,0.258768,-0.0571789,-0.225976,-0.644651,0.511905,613365,613365,661122,852767,1112240,1284310,1408040,1459030,1339980,1142180,911679,688882,485710,324935,203935,161920,151415,162477,162961,153934,137232,123243,126060,153453,192020,253294,306401,381592,463177,520204,515127,466379,403468,336514,396755,438579,459165,477050,494180,508158,518434,525176,613365,245346,258660,152759
327.83,0.462361,0.703759,1.27619,1.35989,1.28097,1.36117,1.09892,0.728504,0.500446,0.110689,-0.41906,-0.527291,-0.974315,-0.799285,-0.562056,-0.803553,-0.400583,-0.62918,-0.569671,-0.922969,-0.910852,-0.728022,-0.484533,-0.422387,0.0161726,-0.0387908,0.240777,0.0183615,0.348608,0.0500534,-0.313594,-0.0898728,0.0391303,634392,634392,775999,981635,1249490,1428310,1554400,1550640,1402970,1201190,958435,706829,488542,317457,197679,157648,142630,150453,159964,158988,144346,124773,122147,141386,166524,230556,293026,366160,412580,463625,476871,432432,403879,297142,275640,271315,267917,261864,253999,246718,241342,238003,634392,253757,241094,150170
333.952,0.484123,0.855047,1.15565,1.63273,1.23101,1.43376,1.22246,0.692292,0.718951,0.248968,-0.14836,-0.936089,-1.11051,-0.929738,-0.821488,-0.823652,-0.269647,-0.326431,-0.4731,-0.816501,-0.942719,-0.766022,-0.547892,-0.278901,0.108381,-0.00190692,0.0305054,0.0707485,0.0563418,-0.0052704,0.00784734,-0.770431,0.0198477,587485,587485,752841,912891,1246300,1432060,1534020,1546920,1387850,1203210,981596,741836,498563,303164,173650,126756,120704,148999,177426,179032,162416,139454,132292,146571,178603,252175,315271,364354,412350,447985,459033,454642,403954,289119,284147,294568,296869,291376,281615,272160,265274,261200,587485,234994,262315,163193
330.619,-0.0192597,0.41708,1.18316,1.53877,1.55649,1.35301,1.11376,0.513931,0.518531,0.233122,-0.39421,-0.531978,-1.11663,-0.785807,-0.75299,-0.801457,-0.39918,-0.500788,-0.467377,-0.801096,-1.1366,-0.718544,-0.400797,-0.0621155,-0.0285613,0.148655,0.226344,0.126805,0.40979,-0.0539849,-0.0581616,-0.165264,-0.14464,622432,622432,632114,810518,1176880,1523580,1678590,1632600,1414140,1181580,954230,711703,491198,312643,190829,147550,138244,154853,172757,177851,166565,137609,130844,158602,211522,276471,347541,426620,481869,545807,546568,505522,468588,308474,258304,242451,232597,217663,199953,184741,173837,166921,622432,248973,264477,156915
336.977,0.20949,0.463569,0.799393,1.23151,1.36065,1.40272,1.10026,0.560004,0.591401,0.386201,-0.273579,-0.521827,-1.07655,-0.896595,-0.545143,-0.430714,-0.383728,-0.60828,-0.343043,-1.178,-1.13409,-0.550671,-0.555897,-0.268636,-0.272471,-0.20919,0.251049,0.0947063,0.435835,0.312577,0.585416,0.0236166,-0.559977,596748,596748,641343,703679,897972,1145610,1354920,1392890,1242820,1070990,897751,688654,478435,303228,178297,140191,146612,161024,164761,171484,149605,114552,116563,135874,163943,204588,241402,314503,377646,451725,502887,554800,547931,338351,220240,176482,150439,128160,106067,88471.2,76133.5,68335.2,596748,238699,231062,132675
337.989,0.190798,0.800936,1.01427,1.36731,1.1783,1.34386,1.04845,0.672036,0.643201,0.282616,-0.233788,-0.747277,-1.23927,-1.03986,-0.689888,-0.96393,-0.569666,-0.733181,-0.524161,-1.08997,-1.24049,-0.86074,-0.507883,-0.221583,0.0482472,-0.0147857,0.40791,0.365432,0.166769,0.260153,-0.228717,0.184376,0.930543,634532,634532,745168,888564,1137810,1314190,1448160,1457420,1319700,1162780,968973,741830,510075,316325,181676,149381,149527,157987,161654,164863,149022,118436,111791,136303,174918,239308,302472,418161,552044,630378,675241,635767,605959,572495,682781,754462,795463,844314,900205,947940,981534,999572,634532,253813,324342,221200
336.196,0.434843,0.507865,0.970336,1.40093,1.19574,1.19653,0.953407,0.63557,0.53136,0.0765233,-0.559423,-0.503581,-1.19169,-1.11568,-0.638253,-0.62831,-0.285186,-0.351857,-0.434262,-0.783112,-0.816186,-0.614707,-0.383598,-0.432739,-0.26575,-0.159967,0.198383,0.228267,0.384142,0.0670631,0.134747,0.362356,-0.113767,683316,683316,787638,902464,1195390,1411860,1509520,1478480,1335680,1170170,953148,703289,489741,316369,184639,138059,130938,153495,185119,198054,185319,161604,155316,174910,197471,237771,280459,346540,411272,468837,475372,459742,481037,344319,267043,235974,223897,208681,195496,184790,176825,171713,683316,273326,230800,179979
328.412,0.180315,0.319124,1.19836,1.31894,1.26861,1.23397,1.09648,0.530775,0.414509,0.210656,-0.223333,-0.722781,-1.04185,-1.11919,-0.521355,-0.478582,-0.284147,-0.395868,-0.639098,-0.789847,-0.890364,-0.544219,-0.339518,-0.123522,-0.0543354,0.0670555,0.566632,0.564872,0.466034,0.368797,-0.334727,-1.08717,-0.215218,644535,644535,669043,845330,1129910,1339800,1453760,1459900,1306910,1104120,897748,688852,477284,302488,174264,135119,139462,161775,183134,178532,160896,139093,140557,168577,213598,274301,333578,441082,544535,593604,595824,527328,420558,241646,225348,234700,223631,211154,197674,186421,178929,174766,644535,257814,228347,164559
342.005,0.0537328,0.699824,1.16119,1.12548,0.912726,1.18777,1.08626,0.668602,0.389903,0.199869,-0.152223,-0.668295,-1.24359,-1.08059,-0.459052,-0.651479,-0.422882,-0.633,-0.300991,-0.845851,-0.972742,-0.586033,-0.366037,-0.0343114,-0.208251,-0.182082,0.306218,0.481279,0.599239,0.030527,0.407977,-0.625475,0.122287,659949,659949,732489,924904,1123180,1195940,1280980,1336490,1255450,1088580,891199,693826,489732,308203,177307,144137,143644,154997,163803,180110,173724,146783,145091,173105,227676,279755,312208,384422,484759,581284,580963,570856,510836,354527,330556,335259,338630,339596,339583,339147,338632,338283,659949,263979,241493,158085
339.556,0.0285028,0.609372,1.33223,1.43389,1.4944,1.2062,1.26651,0.603807,0.354111,0.140939,-0.30402,-0.61742,-1.37606,-0.774328,-0.303905,-0.615831,-0.320176,-0.416335,-0.596705,-0.876504,-1.08985,-0.708225,-0.678834,-0.553636,-0.247953,-0.211328,0.126394,0.326035,0.221214,-0.0373737,-0.079953,0.0710227,0.593805,627527,627527,677268,915775,1242080,1519300,1610450,1606620,1442030,1190200,936752,698861,481709,297046,176784,152933,145525,151687,167598,165157,145838,116391,108120,117396,134404,181466,228585,291672,369369,416254,407850,376697,371168,342492,385798,415643,431539,448958,469264,486621,499334,507899,627527,251011,210420,170237
339.454,0.266133,0.905257,0.986754,1.27543,1.28469,1.28742,1.16881,0.35541,0.451808,0.465177,-0.270796,-0.639516,-1.26494,-0.678549,-0.641996,-0.53288,-0.207069,-0.689659,-0.54873,-1.00177,-0.866737,-0.690419,-0.649483,-0.398306,-0.403832,-0.218924,0.166952,0.134494,-0.0111582,0.167221,-0.0211343,0.738477,0.0818721,621802,621802,766563,901132,1098600,1289010,1419360,1450440,1275110,1063690,898881,702402,486474,302076,186063,146161,138850,160240,166241,159449,139632,118757,116931,126970,149522,185787,224543,292194,355226,381267,396918,394472,472920,392719,312295,273553,260049,252386,246903,242569,238845,235938,621802,248721,220390,154406
331.384,0.185827,0.637423,1.24519,1.46803,1.23008,1.33617,1.18089,0.461172,0.356802,0.273376,-0.412159,-0.96967,-1.46175,-1.08033,-0.90022,-0.874327,-0.426487,-0.438784,-0.475632,-0.983986,-0.687341,-0.446309,-0.550028,-0.0317167,-0.114279,0.19924,0.356244,0.339194,0.344884,0.470956,-0.195477,0.533332,-0.570325,682421,682421,766044,990414,1342110,1548860,1666460,1688220,1491880,1231130,998942,756726,508775,306703,172839,129737,128829,152312,175896,182830,166250,157562,178646,200048,251220,320947,409018,522580,618751,680521,725731,677184,689762,453975,293759,216804,183880,154244,124131,100010,83059.8,72133.2,682421,272968,298879,182601
334.861,0.0367784,0.558479,1.39404,1.45588,1.57406,1.51274,1.30876,0.72891,0.449353,0.0941962,-0.232219,-0.492348,-1.12476,-0.803427,-0.621558,-0.672085,-0.401511,-0.309824,-0.392056,-0.807817,-0.797301,-0.588886,-0.613819,-0.391919,-0.300293,-0.248264,-0.126141,0.254666,0.170603,0.250362,-0.000906263,-0.91136,0.0476667,561860,561860,599784,826602,1133160,1410950,1597040,1618430,1442850,1188630,917796,672740,462096,287601,166732,128572,124958,137846,160608,169917,155662,135590,134922,143339,160347,197003,230535,267317,338050,401858,445813,446352,383284,254380,249038,259839,262229,257723,249679,241911,236331,233058,561860,224744,232740,134299
334.636,0.342254,0.402863,1.03847,1.41108,1.14716,1.23901,1.0904,0.374773,0.482476,0.119838,-0.266917,-0.661011,-1.49362,-0.743643,-0.955186,-0.879896,-0.504934,-0.596302,-0.375582,-1.16717,-0.977914,-0.577132,-0.345629,-0.124516,0.0885433,0.0423368,0.284112,0.303536,0.591774,0.301744,-0.0424338,0.053427,0.398096,669743,669743,735832,866104,1172630,1371110,1475830,1492190,1317270,1116730,909443,693482,484578,298959,182125,143278,138194,154514,168448,181194,162689,136956,147576,185736,234392,312763,388090,483791,582892,704841,753540,699039,644269,477620,469154,479438,486930,497547,508401,515711,519801,521597,669743,267897,304335,191898
321.093,0.313916,0.655871,1.23748,1.42021,1.48039,1.25889,1.13771,0.627523,0.509284,0.297258,-0.134466,-0.573401,-1.1745,-0.796525,-0.567003,-0.689037,-0.284024,-0.454647,-0.519079,-0.815567,-0.923607,-0.63752,-0.488749,-0.548058,-0.329973,-0.248337,0.0584704,0.114819,0.470655,0.0899936,-0.430105,0.436505,-0.494382,593872,593872,690171,872397,1151420,1407890,1512150,1478590,1313370,1111190,904568,694673,484926,303330,179689,142095,135542,153795,171689,170807,155257,132395,129389,145987,159375,191635,228636,284721,348256,440102,477347,431660,449578,327592,236617,186815,162837,143636,123340,105868,93057.2,84681.7,593872,237549,234864,130457
331.485,0.211151,0.409409,1.17222,1.31303,1.08429,1.13888,1.13913,0.650872,0.483533,0.225304,-0.362704,-0.543376,-0.997473,-0.854726,-0.676925,-0.389275,-0.293831,-0.393538,-0.604787,-0.880357,-0.802933,-0.432311,-0.650511,-0.303236,-0.121761,0.184007,0.339617,0.324532,0.733199,0.131928,-0.710426,-0.664015,0.141076,643726,643726,686339,855976,1127810,1274240,1339330,1372100,1275310,1107950,910156,688776,480363,311797,192028,146073,147328,168278,187544,183504,161781,141093,149462,160218,183771,239706,317178,405733,473612,566199,575158,477868,387471,271389,291472,312321,320128,323935,325930,326937,327867,328771,643726,257491,227927,163699
328.731,0.337228,0.593306,1.1575,1.31564,1.13371,1.20824,1.10082,0.714022,0.442621,0.20568,-0.239905,-0.726259,-1.18753,-0.85675,-0.676821,-0.615196,-0.407611,-0.420402,-0.43928,-0.812569,-0.846537,-0.823076,-0.661515,-0.344782,-0.214663,0.0629548,0.312613,0.295673,0.490388,0.467623,-0.232061,-1.12541,0.792348,621650,621650,714258,874804,1120240,1265280,1345580,1361360,1259960,1087480,882509,671234,460375,283889,166333,127642,125471,140683,160271,168767,157241,136892,125988,131343,158080,208476,272826,360987,439867,515422,565493,521228,419744,356706,484763,558760,594344,639909,688576,727277,754986,773526,621650,248660,232203,150878
327.49,0.161943,0.332123,1.01406,1.30292,1.11755,1.39211,1.1515,0.659712,0.515141,0.0850371,-0.295231,-0.876354,-1.26516,-0.849458,-0.647682,-0.919021,-0.32957,-0.55479,-0.414791,-0.953006,-0.876972,-0.510544,-0.328549,-0.247161,0.127216,0.107399,0.385039,0.172983,0.492607,0.532646,-0.419369,-0.401444,0.339118,656940,656940,679215,803774,1069740,1254020,1435830,1511550,1388870,1197750,962435,721526,489431,300079,179783,148130,141363,162812,181323,188898,173779,152526,162794,197804,235538,314954,397216,497485,562073,631127,695670,632557,534031,382062,400642,424428,436259,446880,456194,462777,467177,469884,656940,262776,278830,165159
329.264,0.449285,0.63791,1.00285,1.31935,1.02001,1.30081,1.23862,0.727117,0.556996,0.0579927,-0.17835,-0.531525,-1.27878,-1.07479,-0.605038,-0.678125,-0.220937,-0.389099,-0.466708,-0.814718,-0.771627,-0.747622,-0.534246,-0.272118,-0.205857,-0.120064,0.106001,0.185545,0.568271,0.147931,0.0119813,-0.831352,0.390279,596107,596107,712078,819232,1033230,1151290,1258040,1339420,1259540,1096630,874981,655669,457314,282981,154227,115363,113796,140029,163708,165932,151088,133496,126588,137423,167233,214202,257318,312374,372413,463477,495541,466327,395697,294016,326950,359118,374319,385482,395996,404384,410525,414655,596107,238443,224427,141355
335.713,0.233003,0.566122,1.15266,1.17677,1.35728,1.30126,1.05804,0.665891,0.595906,0.203402,-0.272873,-0.926814,-1.30054,-0.868692,-0.903665,-0.753135,-0.401884,-0.303081,-0.486894,-0.788859,-0.96384,-0.839177,-0.516958,-0.248135,0.0741526,0.0212546,0.0662687,0.059271,0.683068,0.124284,-0.0118638,0.113719,0.134057,606973,606973,675201,831853,1032470,1238820,1389240,1390420,1256300,1096120,897327,676104,451218,267629,151382,120349,131112,153763,176795,181801,170072,149253,141023,159739,199213,274602,344227,408580,474262,634150,703344,664367,619939,416174,353439,335071,328137,320891,308770,294641,282770,274630,606973,242789,308441,210060
